expense_id,date,item_name,qty,unit,debit,kredit,saldo,month,source_sheet,item_key,is_topup
PCE-0560,2026-02-13,Nutella,680.0,gr,139000.0,0.0,-2073270.0,Februari,Expense Februari,NUTELLA,False
PCE-0561,2026-02-13,Baking Powder Koepoe,1.0,kg,83000.0,0.0,-2156270.0,Februari,Expense Februari,BAKING POWDER KOEPOE,False
PCE-0562,2026-02-13,Lettuce Iceberge,500.0,gr,12500.0,0.0,-2168770.0,Februari,Expense Februari,LETTUCE ICEBERGE,False
PCE-0563,2026-02-13,Refill Gas 50kg,1.0,pcs,827000.0,0.0,-2995770.0,Februari,Expense Februari,REFILL GAS 50KG,False
PCE-0564,2026-02-13,Ongkir Mapple Syrup,1.0,time,100000.0,0.0,-3095770.0,Februari,Expense Februari,ONGKIR MAPPLE SYRUP,False
PCE-0565,2026-02-13,Cup Stainless,60.0,pcs,142200.0,0.0,-3237970.0,Februari,Expense Februari,CUP STAINLESS,False
PCE-0566,2026-02-14,Kraft Cheddar All in One 2kg,1.0,pcs,170000.0,0.0,-3407970.0,Februari,Expense Februari,KRAFT CHEDDAR ALL IN ONE 2KG,False
PCE-0567,2026-02-14,admin shopee,1.0,pax,2200.0,0.0,-3410170.0,Februari,Expense Februari,ADMIN SHOPEE,False
PCE-0568,2026-02-14,Tokai Gas Portable 235gr,2.0,pcs,37000.0,0.0,-3447170.0,Februari,Expense Februari,TOKAI GAS PORTABLE 235GR,False
PCE-0569,2026-02-14,ongkir shopeexpress,1.0,time,7000.0,0.0,-3454170.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0570,2026-02-14,Beras Sedap Wangi 5kg,2.0,pcs,162000.0,0.0,-3616170.0,Februari,Expense Februari,BERAS SEDAP WANGI 5KG,False
PCE-0571,2026-02-14,Hercules Baking Powder 1kg,1.0,pcs,66600.0,0.0,-3682770.0,Februari,Expense Februari,HERCULES BAKING POWDER 1KG,False
PCE-0572,2026-02-14,Panasonic Timer TB388099NE7,1.0,pcs,475000.0,0.0,-4157770.0,Februari,Expense Februari,PANASONIC TIMER TB388099NE7,False
PCE-0573,2026-02-14,ongkir gosend,1.0,time,25000.0,0.0,-4182770.0,Februari,Expense Februari,ONGKIR GOSEND,False
PCE-0574,2026-02-14,Jasa Pasang Timer Mas Janu,1.0,pax,150000.0,0.0,-4332770.0,Februari,Expense Februari,JASA PASANG TIMER MAS JANU,False
PCE-0575,2026-02-14,es,3.0,pax,30000.0,0.0,-4362770.0,Februari,Expense Februari,ES,False
PCE-0576,2026-02-14,Minyak Sania 2L,6.0,pcs,234000.0,0.0,-4596770.0,Februari,Expense Februari,MINYAK SANIA 2L,False
PCE-0577,2026-02-14,Sunflower Oil Orilia 1L,1.0,pcs,79000.0,0.0,-4675770.0,Februari,Expense Februari,SUNFLOWER OIL ORILIA 1L,False
PCE-0578,2026-02-14,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-4917770.0,Februari,Expense Februari,L'AROME VANILLA SUSU 500GR,False
PCE-0579,2026-02-14,Maizenaku 1kg,6.0,pcs,120000.0,0.0,-5037770.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0580,2026-02-14,Tepung Cakra 1kg,8.0,pcs,108000.0,0.0,-5145770.0,Februari,Expense Februari,TEPUNG CAKRA 1KG,False
PCE-0581,2026-02-14,ongkir shopeexpress,1.0,time,7000.0,0.0,-5152770.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0582,2026-02-14,UHT Milk Full Cream Sleeve 1000ml,24.0,pcs,428700.0,0.0,-5581470.0,Februari,Expense Februari,UHT MILK FULL CREAM SLEEVE 1000ML,False
PCE-0583,2026-02-14,UHT Milk Full Cream Sleeve 1000ml (Laju),12.0,pcs,214300.0,0.0,-5795770.0,Februari,Expense Februari,UHT MILK FULL CREAM SLEEVE 1000ML (LAJU),False
PCE-0584,2026-02-14,Additional Petty Cash,1.0,time,0.0,5965033.0,169263.0,Februari,Expense Februari,ADDITIONAL PETTY CASH,True
PCE-0585,2026-02-15,Skippy Creamy Peanut Butter 340gr,1.0,pcs,52000.0,0.0,117263.0,Februari,Expense Februari,SKIPPY CREAMY PEANUT BUTTER 340GR,False
PCE-0586,2026-02-15,es,1.0,pax,10000.0,0.0,107263.0,Februari,Expense Februari,ES,False
PCE-0587,2026-02-16,Diamond Full Cream UHT 1L,2.0,pcs,44000.0,0.0,63263.0,Februari,Expense Februari,DIAMOND FULL CREAM UHT 1L,False
PCE-0588,2026-02-16,Anchor Unsalted Butter Portion,50.0,pcs,125000.0,0.0,-61737.0,Februari,Expense Februari,ANCHOR UNSALTED BUTTER PORTION,False
PCE-0589,2026-02-16,admin shopee,1.0,time,2740.0,0.0,-64477.0,Februari,Expense Februari,ADMIN SHOPEE,False
PCE-0590,2026-02-16,Segitiga Biru Premium 1kg,10.0,pcs,135000.0,0.0,-199477.0,Februari,Expense Februari,SEGITIGA BIRU PREMIUM 1KG,False
PCE-0591,2026-02-16,Maizenaku 1kg,4.0,pcs,84000.0,0.0,-283477.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0592,2026-02-16,ongkir shopeexpress,1.0,time,7000.0,0.0,-290477.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0593,2026-02-16,es,2.0,pax,20000.0,0.0,-310477.0,Februari,Expense Februari,ES,False
PCE-0594,2026-02-16,Ongkir Shopeexpress Marinasi Ayam,1.0,time,37000.0,0.0,-347477.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS MARINASI AYAM,False
PCE-0595,2026-02-16,Soda Api,2.0,pcs,30000.0,0.0,-377477.0,Februari,Expense Februari,SODA API,False
PCE-0596,2026-02-16,Es Krim Vanilla 8L,1.0,box,188100.0,0.0,-565577.0,Februari,Expense Februari,ES KRIM VANILLA 8L,False
PCE-0597,2026-02-16,Lettuce Iceberge,700.0,gr,17500.0,0.0,-583077.0,Februari,Expense Februari,LETTUCE ICEBERGE,False
PCE-0598,2026-02-16,Cabai Rawit,500.0,gr,45000.0,0.0,-628077.0,Februari,Expense Februari,CABAI RAWIT,False
PCE-0599,2026-02-16,Lemon,1.0,kg,55000.0,0.0,-683077.0,Februari,Expense Februari,LEMON,False
PCE-0600,2026-02-17,Pisang Cavendish Sunpride,0.8249,gr,19400.0,0.0,-702477.0,Februari,Expense Februari,PISANG CAVENDISH SUNPRIDE,False
PCE-0601,2026-02-17,parkir bumi buah,1.0,x,2000.0,0.0,-704477.0,Februari,Expense Februari,PARKIR BUMI BUAH,False
PCE-0602,2026-02-17,Nutella 1000gr,1.0,pcs,233000.0,0.0,-937477.0,Februari,Expense Februari,NUTELLA 1000GR,False
PCE-0603,2026-02-17,Cup Sambung 35ml LUX,500.0,pcs,85000.0,0.0,-1022477.0,Februari,Expense Februari,CUP SAMBUNG 35ML LUX,False
PCE-0604,2026-02-17,ongkir shopeexpress,1.0,time,7000.0,0.0,-1029477.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0605,2026-02-17,Aqua Asli,2.0,pcs,46000.0,0.0,-1075477.0,Februari,Expense Februari,AQUA ASLI,False
PCE-0606,2026-02-17,Air Isi Ulang,2.0,pcs,14000.0,0.0,-1089477.0,Februari,Expense Februari,AIR ISI ULANG,False
PCE-0607,2026-02-17,es,1.0,pax,10000.0,0.0,-1099477.0,Februari,Expense Februari,ES,False
PCE-0608,2026-02-17,Spork Hitam (Sendok Garpu),100.0,pcs,92000.0,0.0,-1191477.0,Februari,Expense Februari,SPORK HITAM (SENDOK GARPU),False
PCE-0609,2026-02-17,ongkir shopeexpress,1.0,time,10000.0,0.0,-1201477.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0610,2026-02-17,Telur Ayam,2.0,kg,60000.0,0.0,-1261477.0,Februari,Expense Februari,TELUR AYAM,False
PCE-0611,2026-02-17,Keran Black Planter Tanam 1/2,1.0,pcs,87500.0,0.0,-1348977.0,Februari,Expense Februari,KERAN BLACK PLANTER TANAM 1/2,False
PCE-0612,2026-02-17,Ultra UHT Chocolate 1000ml,4.0,pcs,77652.0,0.0,-1426629.0,Februari,Expense Februari,ULTRA UHT CHOCOLATE 1000ML,False
PCE-0613,2026-02-17,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-1668629.0,Februari,Expense Februari,L'AROME VANILLA SUSU 500GR,False
PCE-0614,2026-02-17,Diamond UHT Milk Full Cream 1L,1.0,pcs,234000.0,0.0,-1902629.0,Februari,Expense Februari,DIAMOND UHT MILK FULL CREAM 1L,False
PCE-0615,2026-02-17,ongkir shopeexpress,1.0,time,7000.0,0.0,-1909629.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0616,2026-02-17,Salted Caramel Syrup 750ml,1.0,pcs,104500.0,0.0,-2014129.0,Februari,Expense Februari,SALTED CARAMEL SYRUP 750ML,False
PCE-0617,2026-02-17,Straw Hygen Runcing Black,500.0,pcs,31600.0,0.0,-2045729.0,Februari,Expense Februari,STRAW HYGEN RUNCING BLACK,False
PCE-0618,2026-02-18,Hemart 900ml Minyak Goreng,3.0,pcs,57000.0,0.0,-2102729.0,Februari,Expense Februari,HEMART 900ML MINYAK GORENG,False
PCE-0619,2026-02-18,es,2.0,pax,20000.0,0.0,-2122729.0,Februari,Expense Februari,ES,False
PCE-0620,2026-02-18,"Isolasi Talang 0,5m",1.0,pcs,8000.0,0.0,-2130729.0,Februari,Expense Februari,"ISOLASI TALANG 0,5M",False
PCE-0621,2026-02-18,Maizenaku 1kg,6.0,pcs,138228.0,0.0,-2268957.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0622,2026-02-18,Minyak Kita 1L,36.0,pcs,669000.0,0.0,-2937957.0,Februari,Expense Februari,MINYAK KITA 1L,False
PCE-0623,2026-02-18,Telur Ayam,5.0,kg,150000.0,0.0,-3087957.0,Februari,Expense Februari,TELUR AYAM,False
PCE-0624,2026-02-18,Lemon (Laju),2.0,kg,110000.0,0.0,-3197957.0,Februari,Expense Februari,LEMON (LAJU),False
PCE-0625,2026-02-18,Kubis,2.0,kg,20000.0,0.0,-3217957.0,Februari,Expense Februari,KUBIS,False
PCE-0626,2026-02-18,Red Cabbage,500.0,gr,22500.0,0.0,-3240457.0,Februari,Expense Februari,RED CABBAGE,False
PCE-0627,2026-02-18,Tomat Merah,500.0,gr,10000.0,0.0,-3250457.0,Februari,Expense Februari,TOMAT MERAH,False
PCE-0628,2026-02-18,Coriander,200.0,gr,12000.0,0.0,-3262457.0,Februari,Expense Februari,CORIANDER,False
PCE-0629,2026-02-18,Lemon,1.0,kg,55000.0,0.0,-3317457.0,Februari,Expense Februari,LEMON,False
PCE-0630,2026-02-18,Milac Gold Cooking Cream 1L ,2.0,pax,147000.0,0.0,-3464457.0,Februari,Expense Februari,MILAC GOLD COOKING CREAM 1L,False
PCE-0631,2026-02-18,Anchor Cheese Red Cheddar 84 slices,1.0,pax,154000.0,0.0,-3618457.0,Februari,Expense Februari,ANCHOR CHEESE RED CHEDDAR 84 SLICES,False
PCE-0632,2026-02-18,Cheese Parmesan,1.0,kg,204000.0,0.0,-3822457.0,Februari,Expense Februari,CHEESE PARMESAN,False
PCE-0633,2026-02-18,Lotus Biscoff Biscuit 250gr,3.0,pax,144000.0,0.0,-3966457.0,Februari,Expense Februari,LOTUS BISCOFF BISCUIT 250GR,False
PCE-0634,2026-02-18,Indo Ice Cream Vanilla 8L,1.0,box,165000.0,0.0,-4131457.0,Februari,Expense Februari,INDO ICE CREAM VANILLA 8L,False
PCE-0635,2026-02-18,Whole Brown Bread 1200gr,6.0,pcs,331200.0,0.0,-4462657.0,Februari,Expense Februari,WHOLE BROWN BREAD 1200GR,False
PCE-0636,2026-02-19,Beras Lesung Padi 5kg,1.0,pcs,78500.0,0.0,-4541157.0,Februari,Expense Februari,BERAS LESUNG PADI 5KG,False
PCE-0637,2026-02-19,Diamond UHT Milk Full Cream 1L,24.0,pcs,468000.0,0.0,-5009157.0,Februari,Expense Februari,DIAMOND UHT MILK FULL CREAM 1L,False
PCE-0638,2026-02-19,ongkir shopeexpress intisari,1.0,time,10000.0,0.0,-5019157.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-0639,2026-02-19,es,1.0,pax,9000.0,0.0,-5028157.0,Februari,Expense Februari,ES,False
PCE-0640,2026-02-19,Sapu Lidi Halaman,1.0,pcs,20000.0,0.0,-5048157.0,Februari,Expense Februari,SAPU LIDI HALAMAN,False
PCE-0641,2026-02-19,Peanut Butter Creamy 500gr,2.0,pcs,109224.0,0.0,-5157381.0,Februari,Expense Februari,PEANUT BUTTER CREAMY 500GR,False
PCE-0642,2026-02-19,Isi Token Listrik via BCA,1.0,time,203000.0,0.0,-5360381.0,Februari,Expense Februari,ISI TOKEN LISTRIK VIA BCA,False
PCE-0643,2026-02-19,Diamond UHT Milk Full Cream 1L,8.0,pcs,176000.0,0.0,-5536381.0,Februari,Expense Februari,DIAMOND UHT MILK FULL CREAM 1L,False
PCE-0644,2026-02-19,ongkir shopeexpress,1.0,time,15000.0,0.0,-5551381.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0645,2026-02-19,Cakra Kembar Premium 1kg,6.0,pcs,83200.0,0.0,-5634581.0,Februari,Expense Februari,CAKRA KEMBAR PREMIUM 1KG,False
PCE-0646,2026-02-20,Air Isi Ulang,1.0,pcs,7000.0,0.0,-5641581.0,Februari,Expense Februari,AIR ISI ULANG,False
PCE-0647,2026-02-20,Aqua Galon,1.0,pcs,23000.0,0.0,-5664581.0,Februari,Expense Februari,AQUA GALON,False
PCE-0648,2026-02-20,es,2.0,pax,20000.0,0.0,-5684581.0,Februari,Expense Februari,ES,False
PCE-0649,2026-02-20,UHT Milk Full Cream Sleeve 1000ml,36.0,pcs,642939.0,0.0,-6327520.0,Februari,Expense Februari,UHT MILK FULL CREAM SLEEVE 1000ML,False
PCE-0650,2026-02-21,Beras Lesung Padi 5kg,1.0,pcs,78500.0,0.0,-6406020.0,Februari,Expense Februari,BERAS LESUNG PADI 5KG,False
PCE-0651,2026-02-21,plastic shopbag,1.0,pcs,200.0,0.0,-6406220.0,Februari,Expense Februari,PLASTIC SHOPBAG,False
PCE-0652,2026-02-21,Lettuce,340.0,gr,18665.0,0.0,-6424885.0,Februari,Expense Februari,LETTUCE,False
PCE-0653,2026-02-21,Lettuce,318.0,gr,17460.0,0.0,-6442345.0,Februari,Expense Februari,LETTUCE,False
PCE-0654,2026-02-21,N/F Tomat Beef Wh,510.0,gr,7650.0,0.0,-6449995.0,Februari,Expense Februari,N/F TOMAT BEEF WH,False
PCE-0655,2026-02-21,Sunpride Pisang W,888.0,gr,17325.0,0.0,-6467320.0,Februari,Expense Februari,SUNPRIDE PISANG W,False
PCE-0656,2026-02-21,parkir superindo,1.0,x,2000.0,0.0,-6469320.0,Februari,Expense Februari,PARKIR SUPERINDO,False
PCE-0657,2026-02-21,es,1.0,pax,10000.0,0.0,-6479320.0,Februari,Expense Februari,ES,False
PCE-0658,2026-02-21,Bawang Bombay,3.0,kg,114000.0,0.0,-6593320.0,Februari,Expense Februari,BAWANG BOMBAY,False
PCE-0659,2026-02-21,Refill Gas 50kg,1.0,pcs,827000.0,0.0,-7420320.0,Februari,Expense Februari,REFILL GAS 50KG,False
PCE-0660,2026-02-21,Straightcut 2kg ,18.0,pax,1044000.0,0.0,-8464320.0,Februari,Expense Februari,STRAIGHTCUT 2KG,False
PCE-0661,2026-02-21,Maizenaku 1kg,4.0,pcs,105600.0,0.0,-8569920.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0662,2026-02-21,Anchor Unsalted Butter Portion 10 gr,50.0,pcs,125000.0,0.0,-8694920.0,Februari,Expense Februari,ANCHOR UNSALTED BUTTER PORTION 10 GR,False
PCE-0663,2026-02-21,Bogasari Tepung Segitiga Biru 1kg,6.0,pcs,74368.0,0.0,-8769288.0,Februari,Expense Februari,BOGASARI TEPUNG SEGITIGA BIRU 1KG,False
PCE-0664,2026-02-22,es,2.0,pax,20000.0,0.0,-8789288.0,Februari,Expense Februari,ES,False
PCE-0665,2026-02-22,Minyak Kita 1L,12.0,pcs,223000.0,0.0,-9012288.0,Februari,Expense Februari,MINYAK KITA 1L,False
PCE-0666,2026-02-22,Telur Ayam,3.0,kg,87000.0,0.0,-9099288.0,Februari,Expense Februari,TELUR AYAM,False
PCE-0667,2026-02-22,Ultramilk Chocolate 1L,5.0,pcs,98450.0,0.0,-9197738.0,Februari,Expense Februari,ULTRAMILK CHOCOLATE 1L,False
PCE-0668,2026-02-22,ongkir shopeexpress,1.0,time,7000.0,0.0,-9204738.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0669,2026-02-22,Polytex,6.0,pcs,21000.0,0.0,-9225738.0,Februari,Expense Februari,POLYTEX,False
PCE-0670,2026-02-22,Additional Petty Cash,1.0,time,0.0,8448052.0,-777686.0,Februari,Expense Februari,ADDITIONAL PETTY CASH,True
PCE-0671,2026-02-23,Bogasari Tep. Segitiga Biru 1kg,8.0,pcs,104000.0,0.0,-881686.0,Februari,Expense Februari,BOGASARI TEP. SEGITIGA BIRU 1KG,False
PCE-0672,2026-02-23,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-1123686.0,Februari,Expense Februari,L'AROME VANILLA SUSU 500GR,False
PCE-0673,2026-02-23,ongkir shopeexpress,1.0,time,7000.0,0.0,-1130686.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0674,2026-02-23,es,1.0,pax,10000.0,0.0,-1140686.0,Februari,Expense Februari,ES,False
PCE-0675,2026-02-23,Nutella 1000gr,1.0,pcs,195792.0,0.0,-1336478.0,Februari,Expense Februari,NUTELLA 1000GR,False
PCE-0676,2026-02-23,Ketumbar Bubuk 500gr,2.0,pcs,61900.0,0.0,-1398378.0,Februari,Expense Februari,KETUMBAR BUBUK 500GR,False
PCE-0677,2026-02-23,Milac Gold Cooking Cream 1lt ,2.0,pax,147000.0,0.0,-1545378.0,Februari,Expense Februari,MILAC GOLD COOKING CREAM 1LT,False
PCE-0678,2026-02-23,Garlic Powder 1kg,2.0,kg,100000.0,0.0,-1645378.0,Februari,Expense Februari,GARLIC POWDER 1KG,False
PCE-0679,2026-02-23,Handgloves Plastik,75.0,pax,525000.0,0.0,-2170378.0,Februari,Expense Februari,HANDGLOVES PLASTIK,False
PCE-0680,2026-02-24,Pisang Cavendish Sunpride,0.8621,gr,20300.0,0.0,-2190678.0,Februari,Expense Februari,PISANG CAVENDISH SUNPRIDE,False
PCE-0681,2026-02-24,parkir bumi buah,1.0,x,2000.0,0.0,-2192678.0,Februari,Expense Februari,PARKIR BUMI BUAH,False
PCE-0682,2026-02-24,Anchor Unsalted Butter Portion 10 gr,50.0,pcs,125000.0,0.0,-2317678.0,Februari,Expense Februari,ANCHOR UNSALTED BUTTER PORTION 10 GR,False
PCE-0683,2026-02-24,Minyak Kita 2L,36.0,pcs,657000.0,0.0,-2974678.0,Februari,Expense Februari,MINYAK KITA 2L,False
PCE-0684,2026-02-24,es,2.0,pax,20000.0,0.0,-2994678.0,Februari,Expense Februari,ES,False
PCE-0685,2026-02-24,Sewa HP Spotify (Februari - Maret),2.0,time,100000.0,0.0,-3094678.0,Februari,Expense Februari,SEWA HP SPOTIFY (FEBRUARI - MARET),False
PCE-0686,2026-02-24,Beras Premium,5.0,kg,83000.0,0.0,-3177678.0,Februari,Expense Februari,BERAS PREMIUM,False
PCE-0687,2026-02-24,Telur Ayam,3.0,kg,88500.0,0.0,-3266178.0,Februari,Expense Februari,TELUR AYAM,False
PCE-0688,2026-02-24,ongkir shopeexpress,1.0,time,7000.0,0.0,-3273178.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS,False
PCE-0689,2026-02-24,Lettuce Iceberge,1.0,kg,28000.0,0.0,-3301178.0,Februari,Expense Februari,LETTUCE ICEBERGE,False
PCE-0690,2026-02-24,Kol Ungu,600.0,gr,24000.0,0.0,-3325178.0,Februari,Expense Februari,KOL UNGU,False
PCE-0691,2026-02-24,Cabe Rawit,500.0,gr,50000.0,0.0,-3375178.0,Februari,Expense Februari,CABE RAWIT,False
PCE-0692,2026-02-24,Botol Madu,3.0,pcs,210000.0,0.0,-3585178.0,Februari,Expense Februari,BOTOL MADU,False
PCE-0693,2026-02-24,Madu,2.0,kg,120000.0,0.0,-3705178.0,Februari,Expense Februari,MADU,False
PCE-0694,2026-02-24,Indo Ice Cream Vanilla 8L,1.0,box,165000.0,0.0,-3870178.0,Februari,Expense Februari,INDO ICE CREAM VANILLA 8L,False
PCE-0695,2026-02-24,Milac Gold Cooking Cream 1lt ,2.0,pax,147000.0,0.0,-4017178.0,Februari,Expense Februari,MILAC GOLD COOKING CREAM 1LT,False
PCE-0696,2026-02-25,Aqua Asli,2.0,pcs,46000.0,0.0,-4063178.0,Februari,Expense Februari,AQUA ASLI,False
PCE-0697,2026-02-25,es,1.0,pax,10000.0,0.0,-4073178.0,Februari,Expense Februari,ES,False
PCE-0698,2026-02-25,Ongkir Shopeexpress Marinasi Ayam,1.0,time,37000.0,0.0,-4110178.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS MARINASI AYAM,False
PCE-0699,2026-02-25,Sunflower Oil Orilia 1L,1.0,pcs,77000.0,0.0,-4187178.0,Februari,Expense Februari,SUNFLOWER OIL ORILIA 1L,False
PCE-0700,2026-02-25,Additional Petty Cash,1.0,time,0.0,3682928.0,-504250.0,Februari,Expense Februari,ADDITIONAL PETTY CASH,True
PCE-0701,2026-02-26,Minyak Kita 1L,12.0,pcs,218000.0,0.0,-722250.0,Februari,Expense Februari,MINYAK KITA 1L,False
PCE-0702,2026-02-26,Cakra Kembar Premium 1kg,6.0,pcs,84000.0,0.0,-806250.0,Februari,Expense Februari,CAKRA KEMBAR PREMIUM 1KG,False
PCE-0703,2026-02-26,Maizenaku 1kg,6.0,pcs,135000.0,0.0,-941250.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0704,2026-02-26,Lotus Biscoff 250gr,3.0,pcs,133500.0,0.0,-1074750.0,Februari,Expense Februari,LOTUS BISCOFF 250GR,False
PCE-0705,2026-02-26,Gula Pasir Repack 1kg,2.0,pcs,37000.0,0.0,-1111750.0,Februari,Expense Februari,GULA PASIR REPACK 1KG,False
PCE-0706,2026-02-26,es,2.0,pax,20000.0,0.0,-1131750.0,Februari,Expense Februari,ES,False
PCE-0707,2026-02-26,Tomat Merah,500.0,gr,10000.0,0.0,-1141750.0,Februari,Expense Februari,TOMAT MERAH,False
PCE-0708,2026-02-26,Lettuce Iceberge,500.0,gr,14000.0,0.0,-1155750.0,Februari,Expense Februari,LETTUCE ICEBERGE,False
PCE-0709,2026-02-26,Bawang Putih Kupas,1.0,kg,48000.0,0.0,-1203750.0,Februari,Expense Februari,BAWANG PUTIH KUPAS,False
PCE-0710,2026-02-26,Paprika Hijau,150.0,gr,6750.0,0.0,-1210500.0,Februari,Expense Februari,PAPRIKA HIJAU,False
PCE-0711,2026-02-26,Cabai Rawit Merah,500.0,gr,50000.0,0.0,-1260500.0,Februari,Expense Februari,CABAI RAWIT MERAH,False
PCE-0712,2026-02-26,Cabai Teropong Hijau,300.0,gr,16500.0,0.0,-1277000.0,Februari,Expense Februari,CABAI TEROPONG HIJAU,False
PCE-0713,2026-02-27,McLewis Mayonaise Ori 1kg,12.0,pcs,276000.0,0.0,-1553000.0,Februari,Expense Februari,MCLEWIS MAYONAISE ORI 1KG,False
PCE-0714,2026-02-27,Aqua Asli,1.0,pcs,23000.0,0.0,-1576000.0,Februari,Expense Februari,AQUA ASLI,False
PCE-0715,2026-02-27,Air Isi Ulang,1.0,pcs,7000.0,0.0,-1583000.0,Februari,Expense Februari,AIR ISI ULANG,False
PCE-0716,2026-02-27,L'arome Vanilla Susu 500gr,1.0,pcs,242000.0,0.0,-1825000.0,Februari,Expense Februari,L'AROME VANILLA SUSU 500GR,False
PCE-0717,2026-02-27,Diamond UHT Milk Full Cream 1L,24.0,pcs,468000.0,0.0,-2293000.0,Februari,Expense Februari,DIAMOND UHT MILK FULL CREAM 1L,False
PCE-0718,2026-02-27,ongkir shopeexpress intisari,1.0,time,10000.0,0.0,-2303000.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-0719,2026-02-27,Minyak Kita 1L,36.0,pcs,675000.0,0.0,-2978000.0,Februari,Expense Februari,MINYAK KITA 1L,False
PCE-0720,2026-02-27,Telur Ayam,3.0,kg,88500.0,0.0,-3066500.0,Februari,Expense Februari,TELUR AYAM,False
PCE-0721,2026-02-27,Beras Premium,5.0,kg,83000.0,0.0,-3149500.0,Februari,Expense Februari,BERAS PREMIUM,False
PCE-0722,2026-02-27,ongkir shopeexpress burger & kopi masRizal Colombo - KJ,1.0,time,12000.0,0.0,-3161500.0,Februari,Expense Februari,ONGKIR SHOPEEXPRESS BURGER & KOPI MASRIZAL COLOMBO - KJ,False
PCE-0723,2026-02-27,Kabel Ties,1.0,pax,7500.0,0.0,-3169000.0,Februari,Expense Februari,KABEL TIES,False
PCE-0724,2026-02-28,Indomilk UHT 1000ml,9.0,pcs,206991.0,0.0,-3375991.0,Februari,Expense Februari,INDOMILK UHT 1000ML,False
PCE-0725,2026-02-28,Beras Lesung Padi 5kg,1.0,pcs,78500.0,0.0,-3454491.0,Februari,Expense Februari,BERAS LESUNG PADI 5KG,False
PCE-0726,2026-02-28,es,2.0,pax,20000.0,0.0,-3474491.0,Februari,Expense Februari,ES,False
PCE-0727,2026-02-28,365 Gula Pasir 1 kg,2.0,pcs,33000.0,0.0,-3507491.0,Februari,Expense Februari,365 GULA PASIR 1 KG,False
PCE-0728,2026-02-28,N/F Tomat Beef Whole,476.0,gr,14255.0,0.0,-3521746.0,Februari,Expense Februari,N/F TOMAT BEEF WHOLE,False
PCE-0729,2026-02-28,Sunpride Pisang W,826.0,gr,16110.0,0.0,-3537856.0,Februari,Expense Februari,SUNPRIDE PISANG W,False
PCE-0730,2026-02-28,plastic shopbag,1.0,x,235.0,0.0,-3538091.0,Februari,Expense Februari,PLASTIC SHOPBAG,False
PCE-0731,2026-02-28,Maizenaku 1kg,4.0,pcs,100000.0,0.0,-3638091.0,Februari,Expense Februari,MAIZENAKU 1KG,False
PCE-0732,2026-02-28,Lemon,2.0,kg,110000.0,0.0,-3748091.0,Februari,Expense Februari,LEMON,False
PCE-0733,2026-02-28,Apel Fuji,1.0,kg,43000.0,0.0,-3791091.0,Februari,Expense Februari,APEL FUJI,False
PCE-0734,2026-02-28,Service Clean,3.0,unit,300000.0,0.0,-4091091.0,Februari,Expense Februari,SERVICE CLEAN,False
PCE-0735,2026-02-28,Cek Komponen Outdoor,3.0,unit,50000.0,0.0,-4141091.0,Februari,Expense Februari,CEK KOMPONEN OUTDOOR,False
PCE-0736,2026-02-28,Pelindung Evaporator,1.0,pcs,40000.0,0.0,-4181091.0,Februari,Expense Februari,PELINDUNG EVAPORATOR,False
PCE-0737,2026-02-28,Kikkoman Gochujang Sauce 300gr,8.0,botol,188000.0,0.0,-4369091.0,Februari,Expense Februari,KIKKOMAN GOCHUJANG SAUCE 300GR,False
PCE-0738,2026-02-28,Indomilk UHT Full Cream Plain 1 L,12.0,pcs,210000.0,0.0,-4579091.0,Februari,Expense Februari,INDOMILK UHT FULL CREAM PLAIN 1 L,False
PCE-0739,2026-02-28,Mosa Soda Chargers,20.0,pcs,150000.0,0.0,-4729091.0,Februari,Expense Februari,MOSA SODA CHARGERS,False
PCE-0740,2026-02-28,Timbangan Digital 3kg,1.0,pcs,74900.0,0.0,-4803991.0,Februari,Expense Februari,TIMBANGAN DIGITAL 3KG,False
